year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,2,24,1653,1650,3,1841,1855,-14,WN,1904,N294WN,LGA,STL,141,888,16,50,2013-02-24T21:00:00Z
2013,5,3,1622,1630,-8,1850,1853,-3,FL,716,N934AT,LGA,ATL,112,762,16,30,2013-05-03T20:00:00Z
2013,11,16,557,600,-3,837,854,-17,B6,605,N632JB,EWR,FLL,142,1065,6,0,2013-11-16T11:00:00Z
2013,9,12,NA,2034,NA,NA,2209,NA,9E,4127,NA,JFK,IAD,NA,228,20,34,2013-09-13T00:00:00Z
2013,7,29,930,934,-4,1238,1249,-11,UA,1281,N12218,EWR,SFO,355,2565,9,34,2013-07-29T13:00:00Z
2013,8,13,2156,2150,6,2317,2311,6,EV,4695,N12564,EWR,MHT,43,209,21,50,2013-08-14T01:00:00Z
2013,7,16,1345,1350,-5,1446,1502,-16,B6,1338,N298JB,JFK,MVY,36,173,13,50,2013-07-16T17:00:00Z
2013,5,19,1749,1730,19,2103,2039,24,B6,83,N789JB,JFK,SEA,306,2422,17,30,2013-05-19T21:00:00Z
2013,7,25,1845,1805,40,2128,2040,48,DL,569,N913DN,JFK,ATL,101,760,18,5,2013-07-25T22:00:00Z
2013,12,27,1428,1430,-2,1621,1641,-20,9E,3300,N906XJ,EWR,MSP,157,1008,14,30,2013-12-27T19:00:00Z
2013,10,8,1815,1815,0,2126,2135,-9,AA,1611,N3EFAA,LGA,MIA,164,1096,18,15,2013-10-08T22:00:00Z
2013,11,22,922,924,-2,1156,1205,-9,9E,4065,N8982A,LGA,SDF,118,659,9,24,2013-11-22T14:00:00Z
2013,12,24,1202,1205,-3,1351,1350,1,MQ,3404,N539MQ,LGA,RDU,80,431,12,5,2013-12-24T17:00:00Z
2013,5,9,1715,1615,60,1939,1840,59,MQ,4657,N520MQ,LGA,ATL,106,762,16,15,2013-05-09T20:00:00Z
2013,7,1,1353,930,263,1701,1218,283,B6,199,N590JB,LGA,MCO,149,950,9,30,2013-07-01T13:00:00Z
2013,11,30,1327,1329,-2,1530,1549,-19,EV,4395,N16987,EWR,IND,98,645,13,29,2013-11-30T18:00:00Z
2013,5,28,1023,900,83,1230,1128,62,EV,4388,N11107,EWR,JAX,111,820,9,0,2013-05-28T13:00:00Z
2013,1,24,1454,1459,-5,1654,1737,-43,B6,119,N605JB,JFK,MSY,161,1182,14,59,2013-01-24T19:00:00Z
2013,8,31,720,730,-10,1014,1045,-31,VX,183,N837VA,EWR,SFO,335,2565,7,30,2013-08-31T11:00:00Z
2013,11,30,2039,2040,-1,2240,2302,-22,EV,4085,N14116,EWR,OMA,163,1134,20,40,2013-12-01T01:00:00Z
2013,6,7,1646,1652,-6,1806,1820,-14,EV,4300,N14905,EWR,RIC,61,277,16,52,2013-06-07T20:00:00Z
2013,4,17,1057,1100,-3,1216,1213,3,US,2171,N712US,LGA,DCA,44,214,11,0,2013-04-17T15:00:00Z
2013,4,1,2031,1930,61,2145,2048,57,EV,5714,N825AS,JFK,IAD,54,228,19,30,2013-04-01T23:00:00Z
2013,10,5,1928,1919,9,2216,2234,-18,B6,71,N632JB,JFK,SLC,271,1990,19,19,2013-10-05T23:00:00Z
2013,8,13,1810,1615,115,2003,1805,118,9E,3400,N605LR,JFK,MKE,118,745,16,15,2013-08-13T20:00:00Z
2013,10,19,1358,1359,-1,1609,1605,4,B6,1373,N187JB,JFK,CHS,109,636,13,59,2013-10-19T17:00:00Z
2013,3,28,1558,1605,-7,1839,1903,-24,UA,1269,N12218,EWR,PBI,146,1023,16,5,2013-03-28T20:00:00Z
2013,12,30,1828,1816,12,2032,2035,-3,DL,2019,N975DL,LGA,MSP,160,1020,18,16,2013-12-30T23:00:00Z
2013,9,8,804,810,-6,1023,1054,-31,DL,857,N3752,JFK,SAN,299,2446,8,10,2013-09-08T12:00:00Z
2013,5,1,1303,1315,-12,1636,1616,20,B6,1601,N612JB,LGA,RSW,163,1080,13,15,2013-05-01T17:00:00Z
2013,10,9,1055,1100,-5,1252,1309,-17,DL,2452,N319NB,LGA,DTW,76,502,11,0,2013-10-09T15:00:00Z
2013,10,6,844,845,-1,948,958,-10,9E,3841,N8938A,JFK,PHL,33,94,8,45,2013-10-06T12:00:00Z
2013,4,20,809,810,-1,1128,1137,-9,UA,397,N560UA,JFK,SFO,349,2586,8,10,2013-04-20T12:00:00Z
2013,10,17,620,620,0,725,728,-3,EV,4241,N16918,EWR,DCA,42,199,6,20,2013-10-17T10:00:00Z
2013,12,28,1245,1300,-15,1525,1539,-14,DL,781,N906DL,LGA,ATL,127,762,13,0,2013-12-28T18:00:00Z
2013,1,17,1058,1100,-2,1245,1300,-15,WN,1873,N431WN,LGA,STL,146,888,11,0,2013-01-17T16:00:00Z
2013,2,6,856,900,-4,1134,1135,-1,DL,485,N304DQ,EWR,ATL,108,746,9,0,2013-02-06T14:00:00Z
2013,5,28,556,605,-9,747,800,-13,MQ,4401,N717MQ,LGA,DTW,88,502,6,5,2013-05-28T10:00:00Z
2013,8,17,1653,1636,17,1752,1805,-13,B6,918,N249JB,JFK,BOS,36,187,16,36,2013-08-17T20:00:00Z
2013,12,2,2035,2040,-5,2317,2326,-9,EV,4204,N17115,EWR,OKC,193,1325,20,40,2013-12-03T01:00:00Z
2013,2,4,1559,1605,-6,1944,1944,0,DL,1508,N940DL,JFK,RSW,174,1074,16,5,2013-02-04T21:00:00Z
2013,11,20,644,650,-6,740,759,-19,B6,318,N298JB,JFK,BOS,37,187,6,50,2013-11-20T11:00:00Z
2013,3,7,NA,1035,NA,NA,1243,NA,EV,4269,N17108,EWR,CHS,NA,628,10,35,2013-03-07T15:00:00Z
2013,1,23,1935,1940,-5,2225,2240,-15,AA,1787,N3AWAA,JFK,TPA,149,1005,19,40,2013-01-24T00:00:00Z
2013,2,28,1731,1720,11,1903,1915,-12,AA,1351,N3BCAA,JFK,ORD,115,740,17,20,2013-02-28T22:00:00Z
2013,4,20,1503,1500,3,1600,1612,-12,US,2132,N958UW,LGA,BOS,37,184,15,0,2013-04-20T19:00:00Z
2013,6,17,1909,1820,49,2313,2141,92,DL,83,N941DL,JFK,MIA,155,1089,18,20,2013-06-17T22:00:00Z
2013,7,22,956,1000,-4,1247,1235,12,DL,1847,N971DL,LGA,ATL,107,762,10,0,2013-07-22T14:00:00Z
2013,6,23,1055,1100,-5,1331,1349,-18,DL,695,N903DE,JFK,MCO,129,944,11,0,2013-06-23T15:00:00Z
2013,7,15,1150,1200,-10,1311,1317,-6,DL,1006,N333NB,JFK,BOS,32,187,12,0,2013-07-15T16:00:00Z
2013,11,14,2208,2215,-7,2255,2317,-22,EV,5675,N14902,EWR,ALB,29,143,22,15,2013-11-15T03:00:00Z
2013,11,12,955,1000,-5,1634,1555,39,HA,51,N384HA,JFK,HNL,663,4983,10,0,2013-11-12T15:00:00Z
2013,7,5,1730,1735,-5,1917,1937,-20,YV,2751,N914FJ,LGA,CLT,81,544,17,35,2013-07-05T21:00:00Z
2013,5,7,1012,1003,9,1151,1134,17,FL,353,N938AT,LGA,CAK,63,397,10,3,2013-05-07T14:00:00Z
2013,5,3,647,648,-1,926,958,-32,UA,1405,N27722,EWR,SEA,317,2402,6,48,2013-05-03T10:00:00Z
2013,11,6,1616,1620,-4,1918,1935,-17,AA,172,N3FPAA,EWR,MIA,150,1085,16,20,2013-11-06T21:00:00Z
2013,2,12,1541,1545,-4,1820,1815,5,DL,1942,N357NB,EWR,ATL,137,746,15,45,2013-02-12T20:00:00Z
2013,4,28,1442,1450,-8,1656,1652,4,DL,1231,N332NB,LGA,DTW,87,502,14,50,2013-04-28T18:00:00Z
2013,3,14,926,929,-3,1322,1326,-4,B6,215,N517JB,EWR,SJU,212,1608,9,29,2013-03-14T13:00:00Z
2013,1,18,948,955,-7,1218,1220,-2,MQ,4654,N537MQ,LGA,ATL,118,762,9,55,2013-01-18T14:00:00Z
2013,1,9,1709,1720,-11,2007,2040,-33,AA,1999,N5CRAA,EWR,MIA,156,1085,17,20,2013-01-09T22:00:00Z
2013,2,1,601,600,1,717,730,-13,WN,3223,N8308K,LGA,MDW,113,725,6,0,2013-02-01T11:00:00Z
2013,7,22,2352,1825,327,208,2032,336,DL,1715,N364NB,LGA,MSY,165,1183,18,25,2013-07-22T22:00:00Z
2013,12,28,745,745,0,1039,1040,-1,MQ,3066,N517MQ,JFK,TPA,148,1005,7,45,2013-12-28T12:00:00Z
2013,2,4,1431,1300,91,1605,1440,85,AA,329,N542AA,LGA,ORD,136,733,13,0,2013-02-04T18:00:00Z
2013,10,25,645,655,-10,845,914,-29,UA,343,N573UA,LGA,DEN,223,1620,6,55,2013-10-25T10:00:00Z
2013,7,10,2234,1901,213,159,2213,226,B6,201,N283JB,JFK,FLL,138,1069,19,1,2013-07-10T23:00:00Z
2013,7,20,1624,1540,44,1802,1740,22,US,980,N738US,LGA,CLT,80,544,15,40,2013-07-20T19:00:00Z
2013,4,14,1821,1823,-2,2057,2047,10,DL,1715,N319US,LGA,MSY,173,1183,18,23,2013-04-14T22:00:00Z
2013,2,28,911,914,-3,1218,1210,8,B6,57,N526JB,JFK,PBI,162,1028,9,14,2013-02-28T14:00:00Z
2013,10,10,1954,1947,7,2309,2250,19,B6,201,N556JB,JFK,FLL,148,1069,19,47,2013-10-10T23:00:00Z
2013,8,29,1810,1748,22,2044,2035,9,B6,299,N649JB,LGA,MCO,129,950,17,48,2013-08-29T21:00:00Z
2013,8,3,1212,1135,37,1428,1415,13,UA,151,N13113,EWR,MCO,120,937,11,35,2013-08-03T15:00:00Z
2013,9,3,630,630,0,914,930,-16,UA,319,N510UA,JFK,LAX,301,2475,6,30,2013-09-03T10:00:00Z
2013,3,3,2104,2105,-1,2346,2359,-13,UA,1611,N36280,EWR,IAH,180,1400,21,5,2013-03-04T02:00:00Z
2013,7,13,1917,1835,42,2042,2043,-1,DL,2019,N374NW,LGA,MSP,129,1020,18,35,2013-07-13T22:00:00Z
2013,9,27,1004,1010,-6,1130,1135,-5,MQ,3670,N511MQ,LGA,BNA,98,764,10,10,2013-09-27T14:00:00Z
2013,11,22,828,835,-7,1110,1053,17,EV,4419,N14117,EWR,XNA,189,1131,8,35,2013-11-22T13:00:00Z
2013,6,30,1959,1644,195,2116,1817,179,UA,1243,N33714,EWR,ORD,111,719,16,44,2013-06-30T20:00:00Z
2013,8,21,555,605,-10,821,820,1,MQ,3550,N531MQ,LGA,ATL,117,762,6,5,2013-08-21T10:00:00Z
2013,2,6,815,825,-10,1008,1026,-18,US,487,N660AW,JFK,CLT,83,541,8,25,2013-02-06T13:00:00Z
2013,8,1,1810,1625,105,2203,1928,155,B6,1117,N663JB,LGA,TPA,169,1010,16,25,2013-08-01T20:00:00Z
2013,12,18,1635,1620,15,1853,1829,24,EV,4352,N18114,EWR,CVG,105,569,16,20,2013-12-18T21:00:00Z
2013,1,2,1955,1930,25,2151,2135,16,9E,3420,N915XJ,JFK,RDU,82,427,19,30,2013-01-03T00:00:00Z
2013,10,22,1038,1043,-5,1307,1311,-4,UA,1110,N36444,EWR,LAS,305,2227,10,43,2013-10-22T14:00:00Z
2013,1,13,1005,1010,-5,1133,1140,-7,MQ,3795,N516MQ,EWR,ORD,119,719,10,10,2013-01-13T15:00:00Z
2013,8,13,1854,1855,-1,2235,2225,10,VX,29,N623VA,JFK,SFO,360,2586,18,55,2013-08-13T22:00:00Z
2013,9,19,653,700,-7,919,945,-26,DL,2285,N361NB,LGA,MCO,122,950,7,0,2013-09-19T11:00:00Z
2013,1,31,816,759,17,913,916,-3,EV,4392,N27962,EWR,SYR,39,195,7,59,2013-01-31T12:00:00Z
2013,7,26,1130,1125,5,1430,1440,-10,AA,2099,N3GFAA,LGA,MIA,136,1096,11,25,2013-07-26T15:00:00Z
2013,12,3,2137,2140,-3,19,36,-17,B6,425,N606JB,JFK,TPA,137,1005,21,40,2013-12-04T02:00:00Z
2013,1,10,1523,1528,-5,1641,1640,1,EV,3267,N16183,EWR,ORF,47,284,15,28,2013-01-10T20:00:00Z
2013,9,25,1811,1820,-9,1949,2000,-11,EV,5503,N755EV,LGA,PIT,54,335,18,20,2013-09-25T22:00:00Z
2013,12,19,2058,2100,-2,2311,2320,-9,9E,3498,N931XJ,LGA,CVG,102,585,21,0,2013-12-20T02:00:00Z
2013,12,26,823,830,-7,1052,1106,-14,F9,509,N221FR,LGA,DEN,237,1620,8,30,2013-12-26T13:00:00Z
2013,12,19,1108,1100,8,1256,1258,-2,DL,2214,N989AT,EWR,DTW,88,488,11,0,2013-12-19T16:00:00Z
2013,1,19,828,830,-2,1313,1335,-22,DL,301,N637DL,JFK,SJU,194,1598,8,30,2013-01-19T13:00:00Z
2013,5,25,1732,1735,-3,1914,1928,-14,US,449,N625AW,EWR,CLT,72,529,17,35,2013-05-25T21:00:00Z
2013,12,24,1152,1151,1,1411,1419,-8,FL,63,N986AT,LGA,ATL,117,762,11,51,2013-12-24T16:00:00Z
2013,3,6,723,730,-7,1006,1040,-34,AA,715,N4UBAA,LGA,DFW,185,1389,7,30,2013-03-06T12:00:00Z
2013,7,31,1722,1725,-3,1831,1850,-19,EV,4187,N11551,EWR,BNA,104,748,17,25,2013-07-31T21:00:00Z
2013,1,8,1853,1900,-7,1957,2018,-21,EV,5714,N834AS,JFK,IAD,46,228,19,0,2013-01-09T00:00:00Z
2013,12,12,1642,1645,-3,2013,2019,-6,DL,477,N723TW,JFK,LAX,352,2475,16,45,2013-12-12T21:00:00Z
2013,9,4,2033,2040,-7,2221,2300,-39,9E,4033,N8532G,LGA,TYS,93,647,20,40,2013-09-05T00:00:00Z
2013,2,27,1330,1259,31,1524,1456,28,US,1459,N182UW,LGA,CLT,93,544,12,59,2013-02-27T17:00:00Z
2013,6,19,1939,1939,0,2303,2318,-15,UA,1666,N39416,EWR,SFO,340,2565,19,39,2013-06-19T23:00:00Z
2013,9,22,629,630,-1,833,848,-15,DL,575,N310DE,EWR,ATL,102,746,6,30,2013-09-22T10:00:00Z
2013,5,17,2354,2359,-5,324,350,-26,B6,739,N504JB,JFK,PSE,196,1617,23,59,2013-05-18T03:00:00Z
2013,10,2,1500,1455,5,1717,1723,-6,9E,3326,N936XJ,JFK,IND,93,665,14,55,2013-10-02T18:00:00Z
2013,4,19,1357,1348,9,1645,1636,9,UA,545,N807UA,EWR,DFW,208,1372,13,48,2013-04-19T17:00:00Z
2013,1,18,1501,1345,76,1743,1647,56,UA,385,N439UA,EWR,IAH,203,1400,13,45,2013-01-18T18:00:00Z
2013,12,14,1947,1930,17,2321,2223,58,UA,1692,N33209,EWR,MCO,155,937,19,30,2013-12-15T00:00:00Z
2013,4,26,1455,1500,-5,1739,1800,-21,AA,883,N579AA,EWR,DFW,204,1372,15,0,2013-04-26T19:00:00Z
2013,10,15,1512,1510,2,1928,1920,8,AA,95,N5EWAA,JFK,SJU,225,1598,15,10,2013-10-15T19:00:00Z
2013,11,30,922,924,-2,1428,1433,-5,UA,1519,N27722,EWR,STT,210,1634,9,24,2013-11-30T14:00:00Z
2013,10,18,1312,1315,-3,1520,1520,0,9E,3795,N824AY,EWR,CVG,108,569,13,15,2013-10-18T17:00:00Z
2013,10,5,930,935,-5,1132,1155,-23,WN,1752,N492WN,LGA,DEN,223,1620,9,35,2013-10-05T13:00:00Z
2013,1,29,1102,1050,12,1341,1405,-24,B6,373,N624JB,LGA,FLL,138,1076,10,50,2013-01-29T15:00:00Z
2013,7,18,1929,1840,49,2234,2109,85,9E,4245,N8940E,JFK,CHS,92,636,18,40,2013-07-18T22:00:00Z
2013,3,19,1356,1315,41,1630,1529,61,EV,5148,N759EV,LGA,CVG,104,585,13,15,2013-03-19T17:00:00Z
2013,9,26,1301,1304,-3,1532,1554,-22,UA,1641,N14102,EWR,MCO,126,937,13,4,2013-09-26T17:00:00Z
2013,5,1,634,635,-1,900,905,-5,DL,1743,N916DE,JFK,ATL,115,760,6,35,2013-05-01T10:00:00Z
2013,8,28,1955,1820,95,2248,2052,116,9E,3542,N936XJ,JFK,MSP,150,1029,18,20,2013-08-28T22:00:00Z
2013,6,24,657,700,-3,959,1016,-17,DL,269,N722TW,JFK,SFO,338,2586,7,0,2013-06-24T11:00:00Z
2013,4,23,1800,1800,0,2029,2035,-6,DL,61,N659DL,LGA,ATL,108,762,18,0,2013-04-23T22:00:00Z
2013,1,14,731,730,1,1112,1115,-3,VX,11,N853VA,JFK,SFO,367,2586,7,30,2013-01-14T12:00:00Z
2013,10,12,610,615,-5,759,811,-12,US,1772,N557UW,JFK,CLT,76,541,6,15,2013-10-12T10:00:00Z
2013,10,18,1312,1239,33,1559,1510,49,EV,4141,N18557,EWR,ATL,131,746,12,39,2013-10-18T16:00:00Z
2013,8,13,1948,1930,18,2121,2112,9,9E,3385,N931XJ,JFK,BOS,34,187,19,30,2013-08-13T23:00:00Z
2013,3,8,851,840,11,1036,1014,22,9E,3330,N912XJ,JFK,DCA,35,213,8,40,2013-03-08T13:00:00Z
2013,11,9,1254,1300,-6,1512,1517,-5,DL,355,N371NB,EWR,ATL,112,746,13,0,2013-11-09T18:00:00Z
2013,11,1,2024,2025,-1,2330,2342,-12,DL,2065,N373DA,JFK,FLL,159,1069,20,25,2013-11-02T00:00:00Z
2013,4,17,800,811,-11,951,1008,-17,EV,5790,N13550,EWR,DAY,89,533,8,11,2013-04-17T12:00:00Z
2013,10,8,1856,1905,-9,2016,2038,-22,EV,5383,N708EV,LGA,ROC,40,254,19,5,2013-10-08T23:00:00Z
2013,10,28,1812,1820,-8,2108,2125,-17,UA,472,N452UA,EWR,FLL,144,1065,18,20,2013-10-28T22:00:00Z
2013,1,17,705,654,11,931,913,18,UA,1472,N37427,EWR,DEN,241,1605,6,54,2013-01-17T11:00:00Z
2013,12,9,1529,1310,139,1706,1448,138,EV,4552,N48901,EWR,GSO,79,445,13,10,2013-12-09T18:00:00Z
2013,9,19,931,900,31,1034,1025,9,US,2173,N716UW,LGA,DCA,42,214,9,0,2013-09-19T13:00:00Z
2013,9,24,847,804,43,1050,958,52,EV,5242,N760EV,LGA,GSO,70,461,8,4,2013-09-24T12:00:00Z
2013,8,3,1129,1125,4,1235,1231,4,B6,2380,N249JB,EWR,BOS,44,200,11,25,2013-08-03T15:00:00Z
2013,7,12,1139,1136,3,1420,1338,42,YV,2651,N934FJ,LGA,CLT,112,544,11,36,2013-07-12T15:00:00Z
2013,5,24,1716,1630,46,1942,1853,49,FL,716,N943AT,LGA,ATL,100,762,16,30,2013-05-24T20:00:00Z
2013,3,22,1725,1729,-4,2051,2057,-6,UA,512,N554UA,JFK,SFO,361,2586,17,29,2013-03-22T21:00:00Z
2013,2,15,941,945,-4,1055,1115,-20,WN,3587,N257WN,LGA,MKE,112,738,9,45,2013-02-15T14:00:00Z
2013,8,20,1615,1610,5,1840,1845,-5,MQ,3357,N516MQ,LGA,ATL,114,762,16,10,2013-08-20T20:00:00Z
2013,1,26,1547,1545,2,1808,1808,0,UA,791,N418UA,EWR,DEN,239,1605,15,45,2013-01-26T20:00:00Z
2013,12,5,1531,1524,7,1903,1842,21,UA,1600,N17105,EWR,LAX,369,2454,15,24,2013-12-05T20:00:00Z
2013,5,24,1426,1425,1,1546,1550,-4,B6,8,N267JB,JFK,BUF,54,301,14,25,2013-05-24T18:00:00Z
2013,6,29,2105,1855,130,2347,2202,105,DL,2159,N390DA,JFK,MCO,135,944,18,55,2013-06-29T22:00:00Z
2013,2,19,2045,2000,45,2348,2300,48,B6,21,N621JB,JFK,TPA,150,1005,20,0,2013-02-20T01:00:00Z
2013,8,25,1347,1210,97,1558,1500,58,AA,743,N582AA,LGA,DFW,163,1389,12,10,2013-08-25T16:00:00Z
2013,10,28,1140,1145,-5,1428,1450,-22,AA,1623,N3CAAA,EWR,MIA,151,1085,11,45,2013-10-28T15:00:00Z
2013,10,19,703,710,-7,840,845,-5,AA,305,N4WVAA,LGA,ORD,125,733,7,10,2013-10-19T11:00:00Z
2013,12,29,1425,1429,-4,1710,1703,7,B6,477,N353JB,JFK,JAX,142,828,14,29,2013-12-29T19:00:00Z
2013,5,9,1357,1309,48,1508,1424,44,B6,604,N296JB,JFK,PWM,48,273,13,9,2013-05-09T17:00:00Z
2013,12,25,1624,1419,125,1912,1715,117,UA,1270,N37273,EWR,MCO,137,937,14,19,2013-12-25T19:00:00Z
2013,9,25,954,1000,-6,1250,1237,13,DL,1847,N963DL,LGA,ATL,119,762,10,0,2013-09-25T14:00:00Z
2013,12,2,1617,1555,22,1911,1905,6,WN,2351,N786SW,LGA,HOU,202,1428,15,55,2013-12-02T20:00:00Z
2013,6,16,1122,1130,-8,1304,1327,-23,US,1085,N555AY,LGA,CLT,81,544,11,30,2013-06-16T15:00:00Z
2013,10,26,741,749,-8,1024,1043,-19,B6,1717,N547JB,LGA,TPA,145,1010,7,49,2013-10-26T11:00:00Z
2013,1,16,946,903,43,1311,1146,85,UA,565,N503UA,EWR,LAS,310,2227,9,3,2013-01-16T14:00:00Z
2013,8,7,940,945,-5,1137,1125,12,AA,317,N481AA,LGA,ORD,138,733,9,45,2013-08-07T13:00:00Z
2013,10,18,1027,1022,5,1157,1146,11,EV,4187,N12122,EWR,BNA,129,748,10,22,2013-10-18T14:00:00Z
2013,4,8,2026,2029,-3,2204,2206,-2,EV,4233,N15574,EWR,GSO,68,445,20,29,2013-04-09T00:00:00Z
2013,7,15,1728,1659,29,1835,1823,12,EV,4091,N17185,EWR,IAD,42,212,16,59,2013-07-15T20:00:00Z
2013,4,23,1321,1330,-9,1559,1625,-26,B6,505,N593JB,EWR,FLL,144,1065,13,30,2013-04-23T17:00:00Z
2013,7,8,1251,1250,1,1506,1450,16,DL,1131,N340NB,LGA,DTW,93,502,12,50,2013-07-08T16:00:00Z
2013,8,22,1112,1113,-1,1408,1348,20,B6,127,N570JB,EWR,MCO,133,937,11,13,2013-08-22T15:00:00Z
2013,5,3,1730,1731,-1,2017,2044,-27,B6,359,N584JB,JFK,BUR,310,2465,17,31,2013-05-03T21:00:00Z
2013,9,30,1909,1901,8,2212,2211,1,UA,237,N513UA,EWR,SFO,307,2565,19,1,2013-09-30T23:00:00Z
2013,2,11,1748,1515,153,1928,1700,148,MQ,4333,N638MQ,JFK,PIT,72,340,15,15,2013-02-11T20:00:00Z
2013,10,7,NA,659,NA,NA,859,NA,MQ,3676,N521MQ,LGA,CLT,NA,544,6,59,2013-10-07T10:00:00Z
2013,2,19,1043,1040,3,1347,1337,10,UA,595,N675UA,EWR,IAH,214,1400,10,40,2013-02-19T15:00:00Z
2013,6,21,1007,1015,-8,1206,1207,-1,US,1444,N711UW,JFK,CLT,89,541,10,15,2013-06-21T14:00:00Z
2013,9,12,NA,2040,NA,NA,2248,NA,EV,4536,N21197,EWR,CVG,NA,569,20,40,2013-09-13T00:00:00Z
2013,6,20,1000,1000,0,1445,1435,10,HA,51,N386HA,JFK,HNL,628,4983,10,0,2013-06-20T14:00:00Z
2013,11,20,1837,1845,-8,2010,2026,-16,EV,5274,N614QX,LGA,BNA,104,764,18,45,2013-11-20T23:00:00Z
2013,2,19,626,630,-4,857,916,-19,UA,586,N559UA,EWR,LAS,304,2227,6,30,2013-02-19T11:00:00Z
2013,11,14,1045,1050,-5,1232,1250,-18,MQ,3689,N507MQ,LGA,DTW,80,502,10,50,2013-11-14T15:00:00Z
2013,2,11,2047,1900,107,2212,2051,81,DL,1255,N318NB,LGA,PIT,66,335,19,0,2013-02-12T00:00:00Z
2013,6,27,825,825,0,1117,1139,-22,UA,397,N554UA,JFK,SFO,325,2586,8,25,2013-06-27T12:00:00Z
2013,4,25,1447,1450,-3,1753,1745,8,AA,1813,N5EXAA,JFK,MCO,143,944,14,50,2013-04-25T18:00:00Z
2013,7,30,556,600,-4,710,725,-15,AA,301,N553AA,LGA,ORD,111,733,6,0,2013-07-30T10:00:00Z
2013,12,11,1928,1930,-2,2233,2236,-3,DL,1485,N963DL,LGA,MCO,156,950,19,30,2013-12-12T00:00:00Z
2013,9,5,1446,1456,-10,1608,1637,-29,9E,3868,N8965E,JFK,ORF,51,290,14,56,2013-09-05T18:00:00Z
2013,11,13,749,751,-2,902,928,-26,UA,279,N474UA,EWR,ORD,105,719,7,51,2013-11-13T12:00:00Z
2013,1,24,1948,1850,58,2245,2212,33,DL,2159,N3767,JFK,MCO,127,944,18,50,2013-01-24T23:00:00Z
2013,7,28,1558,1600,-2,1911,1849,22,B6,543,N618JB,EWR,PBI,147,1023,16,0,2013-07-28T20:00:00Z
2013,10,24,1901,1850,11,2148,2212,-24,B6,669,N606JB,JFK,SJC,330,2569,18,50,2013-10-24T22:00:00Z
2013,8,16,2232,2059,93,1,2307,54,EV,5254,N604QX,LGA,DSM,131,1031,20,59,2013-08-17T00:00:00Z
2013,2,26,2001,2005,-4,2148,2227,-39,EV,4555,N11165,EWR,OMA,146,1134,20,5,2013-02-27T01:00:00Z
2013,2,19,642,645,-3,945,959,-14,UA,64,N26210,EWR,RSW,166,1068,6,45,2013-02-19T11:00:00Z
2013,1,2,1857,1859,-2,2148,2155,-7,B6,155,N709JB,JFK,MCO,154,944,18,59,2013-01-02T23:00:00Z
2013,4,17,1854,1820,34,2129,2131,-2,AS,7,N419AS,EWR,SEA,317,2402,18,20,2013-04-17T22:00:00Z
2013,12,8,1323,1310,13,1612,1606,6,B6,505,N556JB,EWR,FLL,150,1065,13,10,2013-12-08T18:00:00Z
2013,4,10,NA,2014,NA,NA,2225,NA,EV,3838,N16951,EWR,CVG,NA,569,20,14,2013-04-11T00:00:00Z
2013,7,14,1826,1820,6,2004,2052,-48,9E,3542,N933XJ,JFK,MSP,136,1029,18,20,2013-07-14T22:00:00Z
2013,8,28,1859,1700,119,2026,1825,121,US,2189,N745VJ,LGA,DCA,60,214,17,0,2013-08-28T21:00:00Z
2013,6,6,730,634,56,931,845,46,EV,4122,N14974,EWR,SDF,105,642,6,34,2013-06-06T10:00:00Z
2013,6,17,651,655,-4,1318,930,NA,AA,711,N3DRAA,LGA,DFW,NA,1389,6,55,2013-06-17T10:00:00Z
2013,1,5,556,600,-4,904,910,-6,AA,707,N3DYAA,LGA,DFW,222,1389,6,0,2013-01-05T11:00:00Z
2013,10,22,1325,1330,-5,1550,1539,11,EV,4395,N13538,EWR,IND,110,645,13,30,2013-10-22T17:00:00Z
2013,7,15,1712,1700,12,1907,1923,-16,9E,3448,N936XJ,JFK,CVG,84,589,17,0,2013-07-15T21:00:00Z
2013,4,28,857,856,1,1145,1207,-22,UA,1170,N33264,EWR,FLL,144,1065,8,56,2013-04-28T12:00:00Z
2013,9,26,951,959,-8,1206,1207,-1,US,2054,N704US,LGA,CLT,79,544,9,59,2013-09-26T13:00:00Z
2013,12,16,659,700,-1,951,959,-8,DL,2285,N314NB,LGA,MCO,153,950,7,0,2013-12-16T12:00:00Z
2013,12,1,1903,1900,3,2249,2231,18,UA,1481,N39416,EWR,PHX,292,2133,19,0,2013-12-02T00:00:00Z
2013,1,22,1454,1459,-5,1620,1631,-11,B6,8,N821JB,JFK,BUF,61,301,14,59,2013-01-22T19:00:00Z
2013,11,1,1056,1100,-4,1334,1341,-7,DL,1647,N664DN,LGA,ATL,121,762,11,0,2013-11-01T15:00:00Z
2013,12,31,1746,1750,-4,2024,2053,-29,DL,1585,N366NW,LGA,MCO,142,950,17,50,2013-12-31T22:00:00Z
2013,1,22,1002,952,10,1130,1120,10,EV,4187,N16183,EWR,BNA,132,748,9,52,2013-01-22T14:00:00Z
2013,12,13,834,835,-1,1102,1051,11,EV,4945,N611QX,LGA,CLT,81,544,8,35,2013-12-13T13:00:00Z
2013,7,16,1425,1417,8,1536,1541,-5,EV,4171,N16559,EWR,MSN,110,799,14,17,2013-07-16T18:00:00Z
